Date,open,high,low,close,adjcp,volume,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,weekday,day,month,ret1,mov1
2015-01-20,123.63,124.6,123.49,124.2,124.2,14968636,-0.0045893719806764,0.0032206119162641,-0.0057165861513688,0.0137120470127327,0.0137120470127327,-0.0277133655394525,-0.0425925925925925,-0.054519592055824,-0.0623631239935589,-0.0643285024154589,-0.0635238862050456,1,20,1,0.013712047012732764,1
2015-01-21,125.18,125.34,123.37,124.23,124.23,11082739,0.0076471061740319,0.0089350398454479,-0.0069226434838606,0.0002415458937197,0.0002415458937197,-0.0181759639378571,-0.0371005393222249,-0.0490810056615418,-0.0587820977219675,-0.0623585285357805,-0.061120502294132,2,21,1,0.00024154589371971902,1
2015-01-22,125.07,125.58,124.145,125.23,125.23,10518355,-0.001277649125609,0.0027948574622693,-0.0086640581330352,0.0080495854463495,0.0080495854463495,-0.0144214645053102,-0.0377625169687774,-0.0513348771593601,-0.0612353269983231,-0.0663834544438233,-0.0661023716361894,3,22,1,0.008049585446349594,1
2015-01-23,124.43,124.5,123.35,124.23,124.23,6270911,0.0016099170892698,0.0021733880705143,-0.0070836351927876,-0.0079853070350555,-0.0079853070350555,-0.0011913386460595,-0.0233437977944135,-0.0379833105261745,-0.049054173710054,-0.0558802221685582,-0.0569642330086667,4,23,1,-0.007985307035055511,0
2015-01-26,123.33,123.3447,122.52,122.99,122.99,6768646,0.0027644523945036,0.0028839743068542,-0.0038214488982843,-0.0099814859534734,-0.0099814859534734,0.0096430604114157,-0.0088381169200748,-0.0234544813941511,-0.0353118139686152,-0.0435254898772257,-0.0460931783071794,0,26,1,-0.009981485953473479,0
2015-01-27,123.56,124.64,123.51,124.4,124.4,9584838,-0.0067524115755627,0.0019292604501608,-0.0071543408360128,0.0114643466948534,0.0114643466948534,-0.0014790996784566,-0.0153778135048232,-0.029914255091104,-0.0423995176848873,-0.0513922829581994,-0.05510718113612,1,27,1,0.011464346694853411,1
2015-01-28,123.52,123.89,122.94,123.42,123.42,8470574,0.0008102414519526,0.0038081348241776,-0.0038891589693729,-0.0078778135048231,-0.0078778135048231,0.0051369308053799,-0.0032976827094474,-0.0188084049046615,-0.0308458920758385,-0.0410565548533462,-0.0459812023983146,2,28,1,-0.007877813504823195,0
2015-01-29,121.99,122.29,120.26,120.76,120.76,11997964,0.0101854918847299,0.0126697581980788,-0.0041404438555813,-0.0215524226219413,-0.0215524226219413,0.0198741305067904,0.0209672076846638,0.0051948768908027,-0.0071960914210003,-0.0172143093739648,-0.0232085679584852,3,29,1,-0.021552422621941347,0
2015-01-30,121.3,123.55,120.915,123.45,123.45,14555862,-0.0174159578776833,0.0008100445524503,-0.0205346294046172,0.0222755879430274,0.0222755879430274,-0.0036127987039288,0.0007533414337788,-0.012652895909275,-0.0248319157553668,-0.0351591737545563,-0.0421979208856487,4,30,1,0.02227558794302742,1
2015-02-02,121.84,123.155,121.82,122.42,122.42,8885189,-0.0047377879431464,0.0060039209279529,-0.0049011599411861,-0.008343458890239,-0.008343458890239,0.0038392419539292,0.0090916516909003,-0.0015356967815716,-0.0132208789413496,-0.0238882535533409,-0.0319201655502914,0,2,2,-0.00834345889023902,0
2015-02-03,121.74,121.76,120.5648,121.05,121.05,8255863,0.0057001239157372,0.0058653448988021,-0.0040082610491531,-0.0111909818657082,-0.0111909818657082,0.0096654275092937,0.0179099545642296,0.0111358942585708,0.0001156546881455,-0.0107856257744735,-0.0193391160677405,1,3,2,-0.011190981865708216,0
2015-02-04,121.63,122.22,120.92,121.58,121.58,5386747,0.0004112518506333,0.0052640236881065,-0.0054285244283599,0.0043783560512185,0.0043783560512185,0.0022372100674452,0.0112929758183912,0.0086033887152492,-0.0024099358447113,-0.0124954762296428,-0.0217469978614903,2,4,2,0.004378356051218502,1
