date,spy,qqq,dbc,agg,gld,cash
2011-05-24,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-05-25,0.16666664,0.16666664,0.16666664,0.1666667,0.16666664,0.16666667
2011-05-26,0.16666664,0.16666664,0.16666664,0.16666678,0.16666664,0.16666669
2011-05-27,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-05-31,0.11111114,0.4444442,0.11111114,0.11111121,0.11111114,0.11111117
2011-06-01,0.11111158,0.44444096,0.11111158,0.11111245,0.11111158,0.11111187
2011-06-02,0.090917386,0.090917386,0.090917386,0.09092596,0.5454016,0.0909203
2011-06-03,0.3749898,0.12500086,0.12500086,0.1250048,0.12500086,0.12500283
2011-06-06,0.37499318,0.12500058,0.12500058,0.12500323,0.12500058,0.1250019
2011-06-07,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-06-08,0.11111114,0.4444442,0.11111114,0.11111121,0.11111114,0.11111117
2011-06-09,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-06-10,0.09091843,0.09091843,0.09091843,0.0909281,0.5453949,0.09092172
2011-06-13,0.16666661,0.16666661,0.16666661,0.16666685,0.16666661,0.16666669
2011-06-14,0.09091096,0.09091096,0.09091096,0.09091291,0.5454426,0.09091163
2011-06-15,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-06-16,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-06-17,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-06-20,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-06-21,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-06-22,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-06-23,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-06-24,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-06-27,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-06-28,0.16666666,0.16666666,0.16666666,0.16666669,0.16666666,0.16666667
2011-06-29,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-06-30,0.37499985,0.12500001,0.12500001,0.12500006,0.12500001,0.12500003
2011-07-01,0.37499866,0.1250001,0.1250001,0.12500064,0.1250001,0.12500037
2011-07-05,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-07-06,0.111111306,0.44444293,0.111111306,0.11111168,0.111111306,0.111111425
2011-07-07,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-07-08,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
