,daily_return,total assets
312,2.1490172280076747,2.8863699555590285e+88
313,1.0078376234895008,5.7953621920811356e+88
314,1.4588358220266169,1.4249844159507796e+89
315,0.1943290470181596,1.7019002795182233e+89
316,0.8798462421527502,3.1993108449710473e+89
317,2.0977541554566663,9.91067846460664e+89
318,0.8467300952638801,1.8302348185072706e+90
319,2.031451208700928,5.5482675527703895e+90
320,2.20122857837756,1.7761272650413496e+91
321,2.1447252723913213,5.58543229735881e+91
322,1.2572250365901387,1.2607577621777483e+92
323,1.4762931272774986,3.122005781642517e+92
324,0.43757914010145804,4.48813038696543e+92
325,1.2258056974014317,9.989706185988147e+92
326,2.0823403253500405,3.0791674215470017e+93
327,1.0781654748005878,6.3990194265897265e+93
328,2.2638660781811795,2.088554244006859e+94
329,2.4120389169187257,7.12622836064717e+94
330,2.3505553937561277,2.3876822870904266e+95
331,0.7231862239771726,4.1144212243485315e+95
332,1.22277751872393,9.145443000042503e+95
333,0.9231748294795237,1.7588285782121445e+96
334,0.43368402554173635,2.521604436249036e+96
335,2.5641008952978064,8.98725262882211e+96
336,0.4023057732124476,1.2602876246715991e+97
337,0.3815080598139791,1.7410975111676292e+97
338,2.2404402255328177,5.6419224117626604e+97
339,2.577980347229325,2.0186687509879473e+98
340,0.9597219581467882,3.956029477535831e+98
341,0.8355852555251504,7.261629379387636e+98
342,0.35953825879496554,9.872462962467033e+98
343,2.524991265152674,3.480034570823958e+99
344,0.6355302767021846,5.691701904552877e+99
345,0.759214277013424,1.0012923250993918e+100
346,1.2937713292183053,2.2967356274793194e+100
347,0.6946447195116455,3.8921509032220944e+100
348,0.6629697661572437,6.472529277379951e+100
349,0.5862181425401027,1.026684336790206e+101
350,0.6832227088701449,1.7281383905265586e+101
351,0.4338821917845157,2.4779468631151872e+101
352,1.0929696373350146,5.1862675474296307e+101
353,0.5464588545215904,8.020349370640524e+101
354,2.4485821804819636,2.7658833920830644e+102
355,2.9159052476196887,1.0830937289362217e+103
356,0.755265644933417,1.9011172126445766e+103
357,1.158209467519616,4.103009167194028e+103
358,2.1256075019005376,1.2824396233348333e+104
359,1.0837128734447823,2.6722359525584698e+104
360,1.4823153342734268,6.633332281832647e+104
361,0.7221443043892474,1.1423555408279423e+105
362,0.6970599395895712,1.9386458251072797e+105
363,0.3953033365150642,2.704998988093187e+105
364,2.4028198495720754,9.204624249755876e+105
365,2.5444148469769465,3.2625006851678765e+106
366,0.38052393519862865,4.503960284476179e+106
367,0.8559952225993924,8.359328770765188e+106
368,1.1219830530440322,1.773835398638713e+107
369,0.8424415364204815,3.268188017224948e+107
370,0.29263348803568856,4.224569276261925e+107
371,2.521383650848514,1.4876329181305683e+108
372,0.6249059624979006,2.4172635986785117e+108
373,0.546798604676461,3.739019961571123e+108
374,1.2126973093371585,8.273319408526349e+108
375,1.855643151945512,2.362564791281616e+109
376,1.1586371820584187,5.099920203482584e+109
377,0.8802134707726226,9.588938666453409e+109
378,0.5607072205591837,1.4965525814232985e+110
